code	province	name	description
03503	Tỉnh Lai Châu	Xã Pa Tần	Mã số: 03503
03466	Tỉnh Lai Châu	Xã Bum Nưa	Mã số: 03466
03433	Tỉnh Lai Châu	Xã Bum Tở	Mã số: 03433
03445	Tỉnh Lai Châu	Xã Mường Tè	Mã số: 03445
03439	Tỉnh Lai Châu	Xã Thu Lũm	Mã số: 03439
03442	Tỉnh Lai Châu	Xã Pa Ủ	Mã số: 03442
03463	Tỉnh Lai Châu	Xã Tà Tổng	Mã số: 03463
03451	Tỉnh Lai Châu	Xã Mù Cả	Mã số: 03451
03646	Tỉnh Sơn La	Phường Tô Hiệu	Mã số: 03646
03667	Tỉnh Sơn La	Phường Chiềng An	Mã số: 03667
03670	Tỉnh Sơn La	Phường Chiềng Cơi	Mã số: 03670
03679	Tỉnh Sơn La	Phường Chiềng Sinh	Mã số: 03679
03980	Tỉnh Sơn La	Phường Mộc Châu	Mã số: 03980
03979	Tỉnh Sơn La	Phường Mộc Sơn	Mã số: 03979
04033	Tỉnh Sơn La	Phường Vân Sơn	Mã số: 04033
03982	Tỉnh Sơn La	Phường Thảo Nguyên	Mã số: 03982
04000	Tỉnh Sơn La	Xã Đoàn Kết	Mã số: 04000
04045	Tỉnh Sơn La	Xã Lóng Sập	Mã số: 04045
03985	Tỉnh Sơn La	Xã Chiềng Sơn	Mã số: 03985
04048	Tỉnh Sơn La	Xã Vân Hồ	Mã số: 04048
04006	Tỉnh Sơn La	Xã Song Khủa	Mã số: 04006
04018	Tỉnh Sơn La	Xã Tô Múa	Mã số: 04018
04057	Tỉnh Sơn La	Xã Xuân Nha	Mã số: 04057
03703	Tỉnh Sơn La	Xã Quỳnh Nhai	Mã số: 03703
03688	Tỉnh Sơn La	Xã Mường Chiên	Mã số: 03688
03694	Tỉnh Sơn La	Xã Mường Giôn	Mã số: 03694
03712	Tỉnh Sơn La	Xã Mường Sại	Mã số: 03712
03721	Tỉnh Sơn La	Xã Thuận Châu	Mã số: 03721
03754	Tỉnh Sơn La	Xã Chiềng La	Mã số: 03754
03784	Tỉnh Sơn La	Xã Nậm Lầu	Mã số: 03784
03799	Tỉnh Sơn La	Xã Muổi Nọi	Mã số: 03799
03757	Tỉnh Sơn La	Xã Mường Khiêng	Mã số: 03757
03781	Tỉnh Sơn La	Xã Co Mạ	Mã số: 03781
03724	Tỉnh Sơn La	Xã Bình Thuận	Mã số: 03724
03727	Tỉnh Sơn La	Xã Mường É	Mã số: 03727
03763	Tỉnh Sơn La	Xã Long Hẹ	Mã số: 03763
03808	Tỉnh Sơn La	Xã Mường La	Mã số: 03808
03814	Tỉnh Sơn La	Xã Chiềng Lao	Mã số: 03814
03847	Tỉnh Sơn La	Xã Mường Bú	Mã số: 03847
03850	Tỉnh Sơn La	Xã Chiềng Hoa	Mã số: 03850
03856	Tỉnh Sơn La	Xã Bắc Yên	Mã số: 03856
03868	Tỉnh Sơn La	Xã Tà Xùa	Mã số: 03868
03880	Tỉnh Sơn La	Xã Tạ Khoa	Mã số: 03880
03862	Tỉnh Sơn La	Xã Xím Vàng	Mã số: 03862
03871	Tỉnh Sơn La	Xã Pắc Ngà	Mã số: 03871
03892	Tỉnh Sơn La	Xã Chiềng Sại	Mã số: 03892
03910	Tỉnh Sơn La	Xã Phù Yên	Mã số: 03910
03922	Tỉnh Sơn La	Xã Gia Phù	Mã số: 03922
03958	Tỉnh Sơn La	Xã Tường Hạ	Mã số: 03958
03907	Tỉnh Sơn La	Xã Mường Cơi	Mã số: 03907
03943	Tỉnh Sơn La	Xã Mường Bang	Mã số: 03943
03970	Tỉnh Sơn La	Xã Tân Phong	Mã số: 03970
03961	Tỉnh Sơn La	Xã Kim Bon	Mã số: 03961
04075	Tỉnh Sơn La	Xã Yên Châu	Mã số: 04075
04078	Tỉnh Sơn La	Xã Chiềng Hặc	Mã số: 04078
04096	Tỉnh Sơn La	Xã Lóng Phiêng	Mã số: 04096
04087	Tỉnh Sơn La	Xã Yên Sơn	Mã số: 04087
04132	Tỉnh Sơn La	Xã Chiềng Mai	Mã số: 04132
04105	Tỉnh Sơn La	Xã Mai Sơn	Mã số: 04105
04159	Tỉnh Sơn La	Xã Phiêng Pằn	Mã số: 04159
04123	Tỉnh Sơn La	Xã Chiềng Mung	Mã số: 04123
04144	Tỉnh Sơn La	Xã Phiêng Cằm	Mã số: 04144
04117	Tỉnh Sơn La	Xã Mường Chanh	Mã số: 04117
04136	Tỉnh Sơn La	Xã Tà Hộc	Mã số: 04136
04108	Tỉnh Sơn La	Xã Chiềng Sung	Mã số: 04108
04171	Tỉnh Sơn La	Xã Bó Sinh	Mã số: 04171
04222	Tỉnh Sơn La	Xã Chiềng Khương	Mã số: 04222
04219	Tỉnh Sơn La	Xã Mường Hung	Mã số: 04219
04204	Tỉnh Sơn La	Xã Chiềng Khoong	Mã số: 04204
04183	Tỉnh Sơn La	Xã Mường Lầm	Mã số: 04183
04186	Tỉnh Sơn La	Xã Nậm Ty	Mã số: 04186
04168	Tỉnh Sơn La	Xã Sông Mã	Mã số: 04168
04210	Tỉnh Sơn La	Xã Huổi Một	Mã số: 04210
04195	Tỉnh Sơn La	Xã Chiềng Sơ	Mã số: 04195
04231	Tỉnh Sơn La	Xã Sốp Cộp	Mã số: 04231
04228	Tỉnh Sơn La	Xã Púng Bánh	Mã số: 04228
03997	Tỉnh Sơn La	Xã Tân Yên	Mã số: 03997
03760	Tỉnh Sơn La	Xã Mường Bám	Mã số: 03760
03820	Tỉnh Sơn La	Xã Ngọc Chiến	Mã số: 03820
03901	Tỉnh Sơn La	Xã Suối Tọ	Mã số: 03901
04099	Tỉnh Sơn La	Xã Phiêng Khoài	Mã số: 04099
04246	Tỉnh Sơn La	Xã Mường Lạn	Mã số: 04246
04240	Tỉnh Sơn La	Xã Mường Lèo	Mã số: 04240
04465	Tỉnh Lào Cai	Xã Khao Mang	Mã số: 04465
04456	Tỉnh Lào Cai	Xã Mù Cang Chải	Mã số: 04456
04492	Tỉnh Lào Cai	Xã Púng Luông	Mã số: 04492
04630	Tỉnh Lào Cai	Xã Tú Lệ	Mã số: 04630
04591	Tỉnh Lào Cai	Xã Trạm Tấu	Mã số: 04591
04585	Tỉnh Lào Cai	Xã Hạnh Phúc	Mã số: 04585
04609	Tỉnh Lào Cai	Xã Phình Hồ	Mã số: 04609
04288	Tỉnh Lào Cai	Phường Nghĩa Lộ	Mã số: 04288
04663	Tỉnh Lào Cai	Phường Trung Tâm	Mã số: 04663
04678	Tỉnh Lào Cai	Phường Cầu Thia	Mã số: 04678
04660	Tỉnh Lào Cai	Xã Liên Sơn	Mã số: 04660
04636	Tỉnh Lào Cai	Xã Gia Hội	Mã số: 04636
04651	Tỉnh Lào Cai	Xã Sơn Lương	Mã số: 04651
04705	Tỉnh Lào Cai	Xã Thượng Bằng La	Mã số: 04705
04699	Tỉnh Lào Cai	Xã Chấn Thịnh	Mã số: 04699
04711	Tỉnh Lào Cai	Xã Nghĩa Tâm	Mã số: 04711
04672	Tỉnh Lào Cai	Xã Văn Chấn	Mã số: 04672
04402	Tỉnh Lào Cai	Xã Phong Dụ Hạ	Mã số: 04402
04387	Tỉnh Lào Cai	Xã Châu Quế	Mã số: 04387
04381	Tỉnh Lào Cai	Xã Lâm Giang	Mã số: 04381
04399	Tỉnh Lào Cai	Xã Đông Cuông	Mã số: 04399
04429	Tỉnh Lào Cai	Xã Tân Hợp	Mã số: 04429
04375	Tỉnh Lào Cai	Xã Mậu A	Mã số: 04375
04441	Tỉnh Lào Cai	Xã Xuân Ái	Mã số: 04441
04450	Tỉnh Lào Cai	Xã Mỏ Vàng	Mã số: 04450
04318	Tỉnh Lào Cai	Xã Lâm Thượng	Mã số: 04318
04303	Tỉnh Lào Cai	Xã Lục Yên	Mã số: 04303
04336	Tỉnh Lào Cai	Xã Tân Lĩnh	Mã số: 04336
04333	Tỉnh Lào Cai	Xã Khánh Hòa	Mã số: 04333
04363	Tỉnh Lào Cai	Xã Phúc Lợi	Mã số: 04363
04345	Tỉnh Lào Cai	Xã Mường Lai	Mã số: 04345
04726	Tỉnh Lào Cai	Xã Cảm Nhân	Mã số: 04726
04744	Tỉnh Lào Cai	Xã Yên Thành	Mã số: 04744
04717	Tỉnh Lào Cai	Xã Thác Bà	Mã số: 04717
04714	Tỉnh Lào Cai	Xã Yên Bình	Mã số: 04714
04750	Tỉnh Lào Cai	Xã Bảo Ái	Mã số: 04750
04279	Tỉnh Lào Cai	Phường Văn Phú	Mã số: 04279
04252	Tỉnh Lào Cai	Phường Yên Bái	Mã số: 04252
04273	Tỉnh Lào Cai	Phường Nam Cường	Mã số: 04273
04543	Tỉnh Lào Cai	Phường Âu Lâu	Mã số: 04543
04498	Tỉnh Lào Cai	Xã Trấn Yên	Mã số: 04498
04576	Tỉnh Lào Cai	Xã Hưng Khánh	Mã số: 04576
04537	Tỉnh Lào Cai	Xã Lương Thịnh	Mã số: 04537
04564	Tỉnh Lào Cai	Xã Việt Hồng	Mã số: 04564
04531	Tỉnh Lào Cai	Xã Quy Mông	Mã số: 04531
02902	Tỉnh Lào Cai	Xã Phong Hải	Mã số: 02902
02926	Tỉnh Lào Cai	Xã Xuân Quang	Mã số: 02926
02905	Tỉnh Lào Cai	Xã Bảo Thắng	Mã số: 02905
02908	Tỉnh Lào Cai	Xã Tằng Loỏng	Mã số: 02908
02923	Tỉnh Lào Cai	Xã Gia Phú	Mã số: 02923
02746	Tỉnh Lào Cai	Xã Cốc San	Mã số: 02746
02680	Tỉnh Lào Cai	Xã Hợp Thành	Mã số: 02680
02674	Tỉnh Lào Cai	Phường Cam Đường	Mã số: 02674
02647	Tỉnh Lào Cai	Phường Lào Cai	Mã số: 02647
02728	Tỉnh Lào Cai	Xã Mường Hum	Mã số: 02728
02707	Tỉnh Lào Cai	Xã Dền Sáng	Mã số: 02707
02701	Tỉnh Lào Cai	Xã Y Tý	Mã số: 02701
02686	Tỉnh Lào Cai	Xã A Mú Sung	Mã số: 02686
02695	Tỉnh Lào Cai	Xã Trịnh Tường	Mã số: 02695
02725	Tỉnh Lào Cai	Xã Bản Xèo	Mã số: 02725
02683	Tỉnh Lào Cai	Xã Bát Xát	Mã số: 02683
02953	Tỉnh Lào Cai	Xã Nghĩa Đô	Mã số: 02953
02968	Tỉnh Lào Cai	Xã Thượng Hà	Mã số: 02968
02947	Tỉnh Lào Cai	Xã Bảo Yên	Mã số: 02947
02962	Tỉnh Lào Cai	Xã Xuân Hòa	Mã số: 02962
02998	Tỉnh Lào Cai	Xã Phúc Khánh	Mã số: 02998
02989	Tỉnh Lào Cai	Xã Bảo Hà	Mã số: 02989
03061	Tỉnh Lào Cai	Xã Võ Lao	Mã số: 03061
03103	Tỉnh Lào Cai	Xã Khánh Yên	Mã số: 03103
03082	Tỉnh Lào Cai	Xã Văn Bàn	Mã số: 03082
03106	Tỉnh Lào Cai	Xã Dương Quỳ	Mã số: 03106
03091	Tỉnh Lào Cai	Xã Chiềng Ken	Mã số: 03091
03121	Tỉnh Lào Cai	Xã Minh Lương	Mã số: 03121
03076	Tỉnh Lào Cai	Xã Nậm Chày	Mã số: 03076
03043	Tỉnh Lào Cai	Xã Mường Bo	Mã số: 03043
03046	Tỉnh Lào Cai	Xã Bản Hồ	Mã số: 03046
03013	Tỉnh Lào Cai	Xã Tả Phìn	Mã số: 03013
03037	Tỉnh Lào Cai	Xã Tả Van	Mã số: 03037
03006	Tỉnh Lào Cai	Phường Sa Pa	Mã số: 03006
02896	Tỉnh Lào Cai	Xã Cốc Lầu	Mã số: 02896
02890	Tỉnh Lào Cai	Xã Bảo Nhai	Mã số: 02890
02869	Tỉnh Lào Cai	Xã Bản Liền	Mã số: 02869
02839	Tỉnh Lào Cai	Xã Bắc Hà	Mã số: 02839
02842	Tỉnh Lào Cai	Xã Tả Củ Tỷ	Mã số: 02842
02848	Tỉnh Lào Cai	Xã Lùng Phình	Mã số: 02848
02752	Tỉnh Lào Cai	Xã Pha Long	Mã số: 02752
02761	Tỉnh Lào Cai	Xã Mường Khương	Mã số: 02761
02788	Tỉnh Lào Cai	Xã Bản Lầu	Mã số: 02788
02791	Tỉnh Lào Cai	Xã Cao Sơn	Mã số: 02791
02809	Tỉnh Lào Cai	Xã Si Ma Cai	Mã số: 02809
02824	Tỉnh Lào Cai	Xã Sín Chéng	Mã số: 02824
04474	Tỉnh Lào Cai	Xã Lao Chải	Mã số: 04474
04489	Tỉnh Lào Cai	Xã Chế Tạo	Mã số: 04489
04462	Tỉnh Lào Cai	Xã Nậm Có	Mã số: 04462
04603	Tỉnh Lào Cai	Xã Tà Xi Láng	Mã số: 04603
04423	Tỉnh Lào Cai	Xã Phong Dụ Thượng	Mã số: 04423
04693	Tỉnh Lào Cai	Xã Cát Thịnh	Mã số: 04693
03085	Tỉnh Lào Cai	Xã Nậm Xé	Mã số: 03085
03004	Tỉnh Lào Cai	Xã Ngũ Chỉ Sơn	Mã số: 03004
05443	Tỉnh Thái Nguyên	Phường Phan Đình Phùng	Mã số: 05443
05710	Tỉnh Thái Nguyên	Phường Linh Sơn	Mã số: 05710
05500	Tỉnh Thái Nguyên	Phường Tích Lương	Mã số: 05500
05467	Tỉnh Thái Nguyên	Phường Gia Sàng	Mã số: 05467
05455	Tỉnh Thái Nguyên	Phường Quyết Thắng	Mã số: 05455
05482	Tỉnh Thái Nguyên	Phường Quan Triều	Mã số: 05482
05503	Tỉnh Thái Nguyên	Xã Tân Cương	Mã số: 05503
05488	Tỉnh Thái Nguyên	Xã Đại Phúc	Mã số: 05488
05830	Tỉnh Thái Nguyên	Xã Đại Từ	Mã số: 05830
05776	Tỉnh Thái Nguyên	Xã Đức Lương	Mã số: 05776
05800	Tỉnh Thái Nguyên	Xã Phú Thịnh	Mã số: 05800
05818	Tỉnh Thái Nguyên	Xã La Bằng	Mã số: 05818
05794	Tỉnh Thái Nguyên	Xã Phú Lạc	Mã số: 05794
05809	Tỉnh Thái Nguyên	Xã An Khánh	Mã số: 05809
05851	Tỉnh Thái Nguyên	Xã Quân Chu	Mã số: 05851
05845	Tỉnh Thái Nguyên	Xã Vạn Phú	Mã số: 05845
05773	Tỉnh Thái Nguyên	Xã Phú Xuyên	Mã số: 05773
05860	Tỉnh Thái Nguyên	Phường Phổ Yên	Mã số: 05860
05890	Tỉnh Thái Nguyên	Phường Vạn Xuân	Mã số: 05890
05899	Tỉnh Thái Nguyên	Phường Trung Thành	Mã số: 05899
05857	Tỉnh Thái Nguyên	Phường Phúc Thuận	Mã số: 05857
05881	Tỉnh Thái Nguyên	Xã Thành Công	Mã số: 05881
05908	Tỉnh Thái Nguyên	Xã Phú Bình	Mã số: 05908
05923	Tỉnh Thái Nguyên	Xã Tân Thành	Mã số: 05923
05941	Tỉnh Thái Nguyên	Xã Điềm Thụy	Mã số: 05941
05953	Tỉnh Thái Nguyên	Xã Kha Sơn	Mã số: 05953
05917	Tỉnh Thái Nguyên	Xã Tân Khánh	Mã số: 05917
05692	Tỉnh Thái Nguyên	Xã Đồng Hỷ	Mã số: 05692
05674	Tỉnh Thái Nguyên	Xã Quang Sơn	Mã số: 05674
05662	Tỉnh Thái Nguyên	Xã Trại Cau	Mã số: 05662
05707	Tỉnh Thái Nguyên	Xã Nam Hòa	Mã số: 05707
05680	Tỉnh Thái Nguyên	Xã Văn Hán	Mã số: 05680
05665	Tỉnh Thái Nguyên	Xã Văn Lăng	Mã số: 05665
05518	Tỉnh Thái Nguyên	Phường Sông Công	Mã số: 05518
05533	Tỉnh Thái Nguyên	Phường Bá Xuyên	Mã số: 05533
05528	Tỉnh Thái Nguyên	Phường Bách Quang	Mã số: 05528
05611	Tỉnh Thái Nguyên	Xã Phú Lương	Mã số: 05611
05641	Tỉnh Thái Nguyên	Xã Vô Tranh	Mã số: 05641
05620	Tỉnh Thái Nguyên	Xã Yên Trạch	Mã số: 05620
05632	Tỉnh Thái Nguyên	Xã Hợp Thành	Mã số: 05632
05569	Tỉnh Thái Nguyên	Xã Định Hóa	Mã số: 05569
05587	Tỉnh Thái Nguyên	Xã Bình Yên	Mã số: 05587
05581	Tỉnh Thái Nguyên	Xã Trung Hội	Mã số: 05581
05563	Tỉnh Thái Nguyên	Xã Phượng Tiến	Mã số: 05563
05602	Tỉnh Thái Nguyên	Xã Phú Đình	Mã số: 05602
05605	Tỉnh Thái Nguyên	Xã Bình Thành	Mã số: 05605
05551	Tỉnh Thái Nguyên	Xã Kim Phượng	Mã số: 05551
05542	Tỉnh Thái Nguyên	Xã Lam Vỹ	Mã số: 05542
05716	Tỉnh Thái Nguyên	Xã Võ Nhai	Mã số: 05716
05755	Tỉnh Thái Nguyên	Xã Dân Tiến	Mã số: 05755
05722	Tỉnh Thái Nguyên	Xã Nghinh Tường	Mã số: 05722
05725	Tỉnh Thái Nguyên	Xã Thần Sa	Mã số: 05725
05740	Tỉnh Thái Nguyên	Xã La Hiên	Mã số: 05740
05746	Tỉnh Thái Nguyên	Xã Tràng Xá	Mã số: 05746
01864	Tỉnh Thái Nguyên	Xã Bằng Thành	Mã số: 01864
01882	Tỉnh Thái Nguyên	Xã Nghiên Loan	Mã số: 01882
01879	Tỉnh Thái Nguyên	Xã Cao Minh	Mã số: 01879
01906	Tỉnh Thái Nguyên	Xã Ba Bể	Mã số: 01906
01912	Tỉnh Thái Nguyên	Xã Chợ Rã	Mã số: 01912
01894	Tỉnh Thái Nguyên	Xã Phúc Lộc	Mã số: 01894
01921	Tỉnh Thái Nguyên	Xã Thượng Minh	Mã số: 01921
01933	Tỉnh Thái Nguyên	Xã Đồng Phúc	Mã số: 01933
02116	Tỉnh Thái Nguyên	Xã Yên Bình	Mã số: 02116
01942	Tỉnh Thái Nguyên	Xã Bằng Vân	Mã số: 01942
01954	Tỉnh Thái Nguyên	Xã Ngân Sơn	Mã số: 01954
01936	Tỉnh Thái Nguyên	Xã Nà Phặc	Mã số: 01936
01960	Tỉnh Thái Nguyên	Xã Hiệp Lực	Mã số: 01960
02026	Tỉnh Thái Nguyên	Xã Nam Cường	Mã số: 02026
02038	Tỉnh Thái Nguyên	Xã Quảng Bạch	Mã số: 02038
02044	Tỉnh Thái Nguyên	Xã Yên Thịnh	Mã số: 02044
02020	Tỉnh Thái Nguyên	Xã Chợ Đồn	Mã số: 02020
02083	Tỉnh Thái Nguyên	Xã Yên Phong	Mã số: 02083
02071	Tỉnh Thái Nguyên	Xã Nghĩa Tá	Mã số: 02071
01969	Tỉnh Thái Nguyên	Xã Phủ Thông	Mã số: 01969
02008	Tỉnh Thái Nguyên	Xã Cẩm Giàng	Mã số: 02008
01981	Tỉnh Thái Nguyên	Xã Vĩnh Thông	Mã số: 01981
02014	Tỉnh Thái Nguyên	Xã Bạch Thông	Mã số: 02014
01849	Tỉnh Thái Nguyên	Xã Phong Quang	Mã số: 01849
01840	Tỉnh Thái Nguyên	Phường Đức Xuân	Mã số: 01840
01843	Tỉnh Thái Nguyên	Phường Bắc Kạn	Mã số: 01843
02143	Tỉnh Thái Nguyên	Xã Văn Lang	Mã số: 02143
02152	Tỉnh Thái Nguyên	Xã Cường Lợi	Mã số: 02152
02155	Tỉnh Thái Nguyên	Xã Na Rì	Mã số: 02155
02176	Tỉnh Thái Nguyên	Xã Trần Phú	Mã số: 02176
02185	Tỉnh Thái Nguyên	Xã Côn Minh	Mã số: 02185
02191	Tỉnh Thái Nguyên	Xã Xuân Dương	Mã số: 02191
02104	Tỉnh Thái Nguyên	Xã Tân Kỳ	Mã số: 02104
02101	Tỉnh Thái Nguyên	Xã Thanh Mai	Mã số: 02101
02107	Tỉnh Thái Nguyên	Xã Thanh Thịnh	Mã số: 02107
02086	Tỉnh Thái Nguyên	Xã Chợ Mới	Mã số: 02086
05719	Tỉnh Thái Nguyên	Xã Sảng Mộc	Mã số: 05719
01957	Tỉnh Thái Nguyên	Xã Thượng Quan	Mã số: 01957
06040	Tỉnh Lạng Sơn	Xã Thất Khê	Mã số: 06040
06001	Tỉnh Lạng Sơn	Xã Đoàn Kết	Mã số: 06001
06019	Tỉnh Lạng Sơn	Xã Tân Tiến	Mã số: 06019
06046	Tỉnh Lạng Sơn	Xã Tràng Định	Mã số: 06046
06016	Tỉnh Lạng Sơn	Xã Quốc Khánh	Mã số: 06016
06037	Tỉnh Lạng Sơn	Xã Kháng Chiến	Mã số: 06037
06058	Tỉnh Lạng Sơn	Xã Quốc Việt	Mã số: 06058
06112	Tỉnh Lạng Sơn	Xã Bình Gia	Mã số: 06112
06115	Tỉnh Lạng Sơn	Xã Tân Văn	Mã số: 06115
06079	Tỉnh Lạng Sơn	Xã Hồng Phong	Mã số: 06079
06073	Tỉnh Lạng Sơn	Xã Hoa Thám	Mã số: 06073
06076	Tỉnh Lạng Sơn	Xã Quý Hòa	Mã số: 06076
06085	Tỉnh Lạng Sơn	Xã Thiện Hòa	Mã số: 06085
06091	Tỉnh Lạng Sơn	Xã Thiện Thuật	Mã số: 06091
06103	Tỉnh Lạng Sơn	Xã Thiện Long	Mã số: 06103
06325	Tỉnh Lạng Sơn	Xã Bắc Sơn	Mã số: 06325
06349	Tỉnh Lạng Sơn	Xã Hưng Vũ	Mã số: 06349
06367	Tỉnh Lạng Sơn	Xã Vũ Lăng	Mã số: 06367
06376	Tỉnh Lạng Sơn	Xã Nhất Hòa	Mã số: 06376
06364	Tỉnh Lạng Sơn	Xã Vũ Lễ	Mã số: 06364
06337	Tỉnh Lạng Sơn	Xã Tân Tri	Mã số: 06337
06253	Tỉnh Lạng Sơn	Xã Văn Quan	Mã số: 06253
06280	Tỉnh Lạng Sơn	Xã Điềm He	Mã số: 06280
06313	Tỉnh Lạng Sơn	Xã Tri Lễ	Mã số: 06313
06298	Tỉnh Lạng Sơn	Xã Yên Phúc	Mã số: 06298
06316	Tỉnh Lạng Sơn	Xã Tân Đoàn	Mã số: 06316
06286	Tỉnh Lạng Sơn	Xã Khánh Khê	Mã số: 06286
06214	Tỉnh Lạng Sơn	Xã Na Sầm	Mã số: 06214
06154	Tỉnh Lạng Sơn	Xã Văn Lãng	Mã số: 06154
06151	Tỉnh Lạng Sơn	Xã Hội Hoan	Mã số: 06151
06148	Tỉnh Lạng Sơn	Xã Thụy Hùng	Mã số: 06148
06172	Tỉnh Lạng Sơn	Xã Tân Thanh	Mã số: 06172
06529	Tỉnh Lạng Sơn	Xã Lộc Bình	Mã số: 06529
06541	Tỉnh Lạng Sơn	Xã Mẫu Sơn	Mã số: 06541
06526	Tỉnh Lạng Sơn	Xã Na Dương	Mã số: 06526
06601	Tỉnh Lạng Sơn	Xã Lợi Bác	Mã số: 06601
06577	Tỉnh Lạng Sơn	Xã Thống Nhất	Mã số: 06577
06607	Tỉnh Lạng Sơn	Xã Xuân Dương	Mã số: 06607
06565	Tỉnh Lạng Sơn	Xã Khuất Xá	Mã số: 06565
06613	Tỉnh Lạng Sơn	Xã Đình Lập	Mã số: 06613
06637	Tỉnh Lạng Sơn	Xã Châu Sơn	Mã số: 06637
06625	Tỉnh Lạng Sơn	Xã Kiên Mộc	Mã số: 06625
06616	Tỉnh Lạng Sơn	Xã Thái Bình	Mã số: 06616
06385	Tỉnh Lạng Sơn	Xã Hữu Lũng	Mã số: 06385
06457	Tỉnh Lạng Sơn	Xã Tuấn Sơn	Mã số: 06457
06445	Tỉnh Lạng Sơn	Xã Tân Thành	Mã số: 06445
06415	Tỉnh Lạng Sơn	Xã Vân Nham	Mã số: 06415
06421	Tỉnh Lạng Sơn	Xã Thiện Tân	Mã số: 06421
06391	Tỉnh Lạng Sơn	Xã Yên Bình	Mã số: 06391
06400	Tỉnh Lạng Sơn	Xã Hữu Liên	Mã số: 06400
06427	Tỉnh Lạng Sơn	Xã Cai Kinh	Mã số: 06427
06463	Tỉnh Lạng Sơn	Xã Chi Lăng	Mã số: 06463
06496	Tỉnh Lạng Sơn	Xã Nhân Lý	Mã số: 06496
06481	Tỉnh Lạng Sơn	Xã Chiến Thắng	Mã số: 06481
06517	Tỉnh Lạng Sơn	Xã Quan Sơn	Mã số: 06517
06475	Tỉnh Lạng Sơn	Xã Bằng Mạc	Mã số: 06475
06505	Tỉnh Lạng Sơn	Xã Vạn Linh	Mã số: 06505
06184	Tỉnh Lạng Sơn	Xã Đồng Đăng	Mã số: 06184
06193	Tỉnh Lạng Sơn	Xã Cao Lộc	Mã số: 06193
06220	Tỉnh Lạng Sơn	Xã Công Sơn	Mã số: 06220
06202	Tỉnh Lạng Sơn	Xã Ba Sơn	Mã số: 06202
05986	Tỉnh Lạng Sơn	Phường Tam Thanh	Mã số: 05986
05983	Tỉnh Lạng Sơn	Phường Lương Văn Tri	Mã số: 05983
06187	Tỉnh Lạng Sơn	Phường Hoàng Văn Thụ	Mã số: 06187
05977	Tỉnh Lạng Sơn	Phường Đông Kinh	Mã số: 05977
07090	Tỉnh Quảng Ninh	Phường An Sinh	Mã số: 07090
07093	Tỉnh Quảng Ninh	Phường Đông Triều	Mã số: 07093
07081	Tỉnh Quảng Ninh	Phường Bình Khê	Mã số: 07081
07069	Tỉnh Quảng Ninh	Phường Mạo Khê	Mã số: 07069
07114	Tỉnh Quảng Ninh	Phường Hoàng Quế	Mã số: 07114
06832	Tỉnh Quảng Ninh	Phường Yên Tử	Mã số: 06832
06820	Tỉnh Quảng Ninh	Phường Vàng Danh	Mã số: 06820
06811	Tỉnh Quảng Ninh	Phường Uông Bí	Mã số: 06811
07135	Tỉnh Quảng Ninh	Phường Đông Mai	Mã số: 07135
07147	Tỉnh Quảng Ninh	Phường Hiệp Hòa	Mã số: 07147
07132	Tỉnh Quảng Ninh	Phường Quảng Yên	Mã số: 07132
07168	Tỉnh Quảng Ninh	Phường Hà An	Mã số: 07168
07183	Tỉnh Quảng Ninh	Phường Phong Cốc	Mã số: 07183
07180	Tỉnh Quảng Ninh	Phường Liên Hòa	Mã số: 07180
06706	Tỉnh Quảng Ninh	Phường Tuần Châu	Mã số: 06706
06661	Tỉnh Quảng Ninh	Phường Việt Hưng	Mã số: 06661
06673	Tỉnh Quảng Ninh	Phường Bãi Cháy	Mã số: 06673
06652	Tỉnh Quảng Ninh	Phường Hà Tu	Mã số: 06652
06676	Tỉnh Quảng Ninh	Phường Hà Lầm	Mã số: 06676
06658	Tỉnh Quảng Ninh	Phường Cao Xanh	Mã số: 06658
06685	Tỉnh Quảng Ninh	Phường Hồng Gai	Mã số: 06685
06688	Tỉnh Quảng Ninh	Phường Hạ Long	Mã số: 06688
07030	Tỉnh Quảng Ninh	Phường Hoành Bồ	Mã số: 07030
07054	Tỉnh Quảng Ninh	Xã Quảng La	Mã số: 07054
07060	Tỉnh Quảng Ninh	Xã Thống Nhất	Mã số: 07060
06760	Tỉnh Quảng Ninh	Phường Mông Dương	Mã số: 06760
06778	Tỉnh Quảng Ninh	Phường Quang Hanh	Mã số: 06778
06793	Tỉnh Quảng Ninh	Phường Cẩm Phả	Mã số: 06793
06781	Tỉnh Quảng Ninh	Phường Cửa Ông	Mã số: 06781
06799	Tỉnh Quảng Ninh	Xã Hải Hòa	Mã số: 06799
06862	Tỉnh Quảng Ninh	Xã Tiên Yên	Mã số: 06862
06874	Tỉnh Quảng Ninh	Xã Điền Xá	Mã số: 06874
06877	Tỉnh Quảng Ninh	Xã Đông Ngũ	Mã số: 06877
06886	Tỉnh Quảng Ninh	Xã Hải Lạng	Mã số: 06886
06985	Tỉnh Quảng Ninh	Xã Lương Minh	Mã số: 06985
06979	Tỉnh Quảng Ninh	Xã Kỳ Thượng	Mã số: 06979
06970	Tỉnh Quảng Ninh	Xã Ba Chẽ	Mã số: 06970
06913	Tỉnh Quảng Ninh	Xã Quảng Tân	Mã số: 06913
06895	Tỉnh Quảng Ninh	Xã Đầm Hà	Mã số: 06895
